date,pe,pb,ps,dividend_yield,cn10y,spread,us10y,erp
2017-01-03,12.998293391835984,,,,,,,
2017-01-04,13.08328838994311,,,,,,,
2017-01-05,13.109834929748367,,,,,,,
2017-01-06,13.077497568783171,,,,,,,
2017-01-09,13.136475086119528,,,,,,,
2017-01-10,13.108856568611296,,,,,,,
2017-01-11,13.114334710938222,,,,,,,
2017-01-12,12.991331330696049,,,,,,,
2017-01-13,13.027524009666527,,,,,,,
2017-01-16,13.073784864313513,,,,,,,
2017-01-17,13.093076137891227,,,,,,,
2017-01-18,13.13858046309524,,,,,,,
2017-01-19,13.101899683530338,,,,,,,
2017-01-20,13.166720052967124,,,,,,,
2017-01-23,13.199580579432645,,,,,,,
2017-01-24,13.252140308757424,,,,,,,
2017-01-25,13.283014090594675,,,,,,,
2017-01-26,13.328050807373327,,,,,,,
2017-02-03,13.224369001522682,,,,,,,
2017-02-06,13.255209843045593,,,,,,,
2017-02-07,13.226848639206786,,,,,,,
2017-02-08,13.277359097313283,,,,,,,
2017-02-09,13.329802343045419,,,,,,,
2017-02-10,13.402495084503796,,,,,,,
2017-02-13,13.488677462327317,,,,,,,
2017-02-14,13.486893963293877,,,,,,,
2017-02-15,13.482890920306259,,,,,,,
2017-02-16,13.532083617496342,,,,,,,
2017-02-17,13.43720952652956,,,,,,,
2017-02-20,13.618282879062951,,,,,,,
2017-02-21,13.664083112519569,,,,,,,
2017-02-22,13.701158408672994,,,,,,,
2017-02-23,13.639273105589936,,,,,,,
2017-02-24,13.626539012385672,,,,,,,
2017-02-27,13.528864758725641,,,,,,,
2017-02-28,13.55429878324218,,,,,,,
2017-03-01,13.571979633409029,,,,,,,
2017-03-02,13.491878824773641,,,,,,,
2017-03-03,13.440263493135493,,,,,,,
2017-03-06,13.484498652214857,,,,,,,
2017-03-07,13.519634503826277,,,,,,,
2017-03-08,13.50298337601802,,,,,,,
2017-03-09,13.415579481596112,,,,,,,
2017-03-10,13.405657055565635,,,,,,,
2017-03-13,13.51411750920911,,,,,,,
2017-03-14,13.520972577502958,,,,,,,
2017-03-15,13.538667279698076,,,,,,,
2017-03-16,13.601780362701833,,,,,,,
2017-03-17,13.475064820948331,,,,,,,
2017-03-20,13.47759015008008,,,,,,,
2017-03-21,13.534308095024592,,,,,,,
2017-03-22,13.443647123205618,,,,,,,
2017-03-23,13.498097788303975,,,,,,,
2017-03-24,13.606364891079503,,,,,,,
2017-03-27,13.505079822443026,,,,,,,
2017-03-28,13.464479611506466,,,,,,,
2017-03-29,13.503518541639767,,,,,,,
2017-03-30,13.442589801032636,,,,,,,
2017-03-31,13.518764588379678,,,,,,,
2017-04-05,13.743731535740707,,,,,,,
2017-04-06,13.770740616428526,,,,,,,
2017-04-07,13.814053171998939,,,,,,,
2017-04-10,13.773244502685252,,,,,,,
2017-04-11,13.814659399916904,,,,,,,
2017-04-12,13.792498599356756,,,,,,,
2017-04-13,13.791454168560108,,,,,,,
2017-04-14,13.686404301777285,,,,,,,
2017-04-17,13.647873638430939,,,,,,,
2017-04-18,13.581043221021085,,,,,,,
2017-04-19,13.481075432485678,,,,,,,
2017-04-20,13.513240337835507,,,,,,,
2017-04-21,13.557728609708523,,,,,,,
2017-04-24,13.43135208424871,,,,,,,
2017-04-25,13.408916422953952,,,,,,,
2017-04-26,13.401561555448984,,,,,,,
2017-04-27,13.364451538267035,,,,,,,
2017-04-28,13.038972271479102,,,,,,,
2017-05-02,12.797301162353897,,,,,,,
2017-05-03,12.741680751210136,,,,,,,
2017-05-04,12.724993568372552,,,,,,,
2017-05-05,12.671905835906186,,,,,,,
2017-05-08,12.630667325132983,,,,,,,
2017-05-09,12.59993417929342,,,,,,,
2017-05-10,12.566628942114109,,,,,,,
2017-05-11,12.652230387133958,,,,,,,
2017-05-12,12.783104117167237,,,,,,,
2017-05-15,12.8194527415447,,,,,,,
2017-05-16,12.86403125206262,,,,,,,
2017-05-17,12.783131202322112,,,,,,,
2017-05-18,12.757206682587174,,,,,,,
2017-05-19,12.764133926877683,,,,,,,
2017-05-22,12.820605397310441,,,,,,,
2017-05-23,12.918356473181607,,,,,,,
2017-05-24,12.909525869187553,,,,,,,
2017-05-25,13.12187785096315,,,,,,,
2017-05-26,13.131089365749174,,,,,,,
2017-05-31,13.183918585898008,,,,,,,
2017-06-01,13.239934813073525,,,,,,,
2017-06-02,13.18436058939549,,,,,,,
2017-06-05,13.05387470696245,,,,,,,
2017-06-06,13.118517670278324,,,,,,,
2017-06-07,13.245964966330995,,,,,,,
2017-06-08,13.318306012091867,,,,,,,
2017-06-09,13.368289561791215,,,,,,,
2017-06-12,13.484511807950872,,,,,,,
2017-06-13,13.505120496475602,,,,,,,
2017-06-14,13.35994780241634,,,,,,,
2017-06-15,13.308952295537134,,,,,,,
2017-06-16,13.26619004026572,,,,,,,
2017-06-19,13.35165444485844,,,,,,,
2017-06-20,13.340182219090705,,,,,,,
2017-06-21,13.453783706816676,,,,,,,
2017-06-22,13.494895465722733,,,,,,,
2017-06-23,13.585879672255345,,,,,,,
2017-06-26,13.693430367301785,,,,,,,
2017-06-27,13.712004211778583,,,,,,,
2017-06-28,13.63099688455423,,,,,,,
2017-06-29,13.711728402574549,,,,,,,
2017-06-30,13.700066792686863,,,,,,,
2017-07-03,13.66326263700606,,,,,,,
2017-07-04,13.59039003553448,,,,,,,
2017-07-05,13.696781134007779,,,,,,,
2017-07-06,13.709580276209506,,,,,,,
2017-07-07,13.695914954856477,,,,,,,
2017-07-10,13.701610247195942,,,,,,,
2017-07-11,13.747701804167919,,,,,,,
2017-07-12,13.72272973177356,,,,,,,
2017-07-13,13.830445831432352,,,,,,,
2017-07-14,13.874469443709215,,,,,,,
2017-07-17,13.855828315073254,,,,,,,
2017-07-18,13.83944474302055,,,,,,,
2017-07-19,14.00776308109159,,,,,,,
2017-07-20,14.06333413107042,,,,,,,
2017-07-21,14.006024124386363,,,,,,,
2017-07-24,14.046532950924922,,,,,,,
2017-07-25,14.034616284153737,,,,,,,
2017-07-26,14.049083203416032,,,,,,,
2017-07-27,14.044820622611262,,,,,,,
2017-07-28,14.066161646288156,,,,,,,
2017-07-31,14.09911390693379,,,,,,,
2017-08-01,14.216007812589584,,,,,,,
2017-08-02,14.215780358672276,,,,,,,
2017-08-03,14.104620336929672,,,,,,,
2017-08-04,14.049973691645711,,,,,,,
2017-08-07,14.09515324289868,,,,,,,
2017-08-08,14.118092241348334,,,,,,,
2017-08-09,14.04520600335732,,,,,,,
2017-08-10,14.003334083095401,,,,,,,
2017-08-11,13.790092083788107,,,,,,,
2017-08-14,13.894276044380035,,,,,,,
2017-08-15,13.98099479472516,,,,,,,
2017-08-16,13.956750607579984,,,,,,,
2017-08-17,14.02699044637722,,,,,,,
2017-08-18,14.01746853398221,,,,,,,
2017-08-21,14.060186780136716,,,,,,,
2017-08-22,14.096335969334751,,,,,,,
2017-08-23,14.143499683563775,,,,,,,
2017-08-24,14.095010157346719,,,,,,,
2017-08-25,14.392933075444798,,,,,,,
2017-08-28,14.514954437281139,,,,,,,
2017-08-29,14.485129864536217,,,,,,,
2017-08-30,14.405746821985355,,,,,,,
2017-08-31,14.162402083231607,,,,,,,
2017-09-01,14.085661184612498,,,,,,,
2017-09-04,14.16187938438108,,,,,,,
2017-09-05,14.224926089879283,,,,,,,
2017-09-06,14.20111286081021,,,,,,,
2017-09-07,14.118311836978389,,,,,,,
2017-09-08,14.105900626819249,,,,,,,
2017-09-11,14.104477610134483,,,,,,,
2017-09-12,14.147908494394576,,,,,,,
2017-09-13,14.146719285426366,,,,,,,
2017-09-14,14.082132799815692,,,,,,,
2017-09-15,14.040874101384109,,,,,,,
2017-09-18,14.065487647155047,,,,,,,
2017-09-19,14.05158246146066,,,,,,,
2017-09-20,14.080204749103077,,,,,,,
2017-09-21,14.13079340542317,,,,,,,
2017-09-22,14.138257904809326,,,,,,,
2017-09-25,14.133776784152898,,,,,,,
2017-09-26,14.13920062737028,,,,,,,
2017-09-27,14.1138738644218,,,,,,,
2017-09-28,14.11208790181801,,,,,,,
2017-09-29,14.13390395652067,,,,,,,
2017-10-09,14.258585687451722,,,,,,,
2017-10-10,14.28368997595253,,,,,,,
2017-10-11,14.337259891975858,,,,,,,
2017-10-12,14.343628966812918,,,,,,,
2017-10-13,14.345697833135484,,,,,,,
2017-10-16,14.356658036377798,,,,,,,
2017-10-17,14.330786196826745,,,,,,,
2017-10-18,14.466307763526311,,,,,,,
2017-10-19,14.457955956596308,,,,,,,
2017-10-20,14.422963563608837,,,,,,,
2017-10-23,14.36081889825613,,,,,,,
2017-10-24,14.44784486719142,,,,,,,
2017-10-25,14.456175261325265,,,,,,,
2017-10-26,14.426559721254234,,,,,,,
2017-10-27,14.422176170679402,,,,,,,
2017-10-30,14.300470489616064,,,,,,,
2017-10-31,14.133358404353928,,,,,,,
2017-11-01,14.128930831093564,,,,,,,
2017-11-02,14.1261502888071,,,,,,,
2017-11-03,14.100775907153167,,,,,,,
2017-11-06,14.14398682919222,,,,,,,
2017-11-07,14.262836301479945,,,,,,,
2017-11-08,14.241991556116892,,,,,,,
2017-11-09,14.292529555670685,,,,,,,
2017-11-10,14.321596228885372,,,,,,,
2017-11-13,14.392127947704857,,,,,,,
2017-11-14,14.313123713037722,,,,,,,
2017-11-15,14.208981032196228,,,,,,,
2017-11-16,14.240944873517746,,,,,,,
2017-11-17,14.352505779131825,,,,,,,
2017-11-20,14.44576210172191,,,,,,,
2017-11-21,14.61248330351709,,,,,,,
2017-11-22,14.732491944098628,,,,,,,
2017-11-23,14.370192823387585,,,,,,,
2017-11-24,14.37299791405265,,,,,,,
2017-11-27,14.201561583972099,,,,,,,
2017-11-28,14.182553778318438,,,,,,,
2017-11-29,14.187459662710776,,,,,,,
2017-11-30,14.065924219615871,,,,,,,
2017-12-01,14.025301724854456,,,,,,,
2017-12-04,14.075580224142573,,,,,,,
2017-12-05,14.188564437219757,,,,,,,
2017-12-06,14.098121939410946,,,,,,,
2017-12-07,13.954931158653327,,,,,,,
2017-12-08,14.017085888728824,,,,,,,
2017-12-11,14.259439387992904,,,,,,,
2017-12-12,14.0745397217107,,,,,,,
2017-12-13,14.182534069256665,,,,,,,
2017-12-14,14.103354700193028,,,,,,,
2017-12-15,13.968116956950754,,,,,,,
2017-12-18,14.00249852545567,,,,,,,
2017-12-19,14.17183341936825,,,,,,,
2017-12-20,14.16819835308849,,,,,,,
2017-12-21,14.252273415181323,,,,,,,
2017-12-22,14.228952957534238,,,,,,,
2017-12-25,14.205010530549492,,,,,,,
2017-12-26,14.302497305716008,,,,,,,
2017-12-27,14.135764762868867,,,,,,,
2017-12-28,14.24621245859442,,,,,,,
2017-12-29,14.30347711471162,,,,,,,
2018-01-02,14.492467294462124,,,,,,,
2018-01-03,14.563106745126563,,,,,,,
2018-01-04,14.617032215940135,,,,,,,
2018-01-05,14.656257324143551,,,,,,,
2018-01-08,14.720329922763753,,,,,,,
2018-01-09,14.767296947922103,,,,,,,
2018-01-10,14.872421045072835,,,,,,,
2018-01-11,14.892202393082798,,,,,,,
2018-01-12,14.948971374398136,,,,,,,
2018-01-15,15.00511461975538,,,,,,,
2018-01-16,15.122640334598943,,,,,,,
2018-01-17,15.163958674769614,,,,,,,
2018-01-18,15.355119578495026,,,,,,,
2018-01-19,15.441183607621532,,,,,,,
2018-01-22,15.539323421186477,,,,,,,
2018-01-23,15.84878688738639,,,,,,,
2018-01-24,15.87174561669312,,,,,,,
2018-01-25,15.790362836482581,,,,,,,
2018-01-26,15.861772887505792,,,,,,,
2018-01-29,15.664804703392152,,,,,,,
2018-01-30,15.462126472054567,,,,,,,
2018-01-31,15.539736063150825,,,,,,,
2018-02-01,15.531324698629593,,,,,,,
2018-02-02,15.63728325707204,,,,,,,
2018-02-05,15.772712297566866,,,,,,,
2018-02-06,15.321557235260448,,,,,,,
2018-02-07,14.884439224996752,,,,,,,
2018-02-08,14.592559817512491,,,,,,,
2018-02-09,14.00185560870943,,,,,,,
2018-02-12,14.077394799216897,,,,,,,
2018-02-13,14.24761559755103,,,,,,,
2018-02-14,14.336649036660196,,,,,,,
2018-02-22,14.671155246413608,,,,,,,
2018-02-23,14.752276499089163,,,,,,,
2018-02-26,14.893667168021762,,,,,,,
2018-02-27,14.637227967155125,,,,,,,
2018-02-28,14.478844584029959,,,,,,,
2018-03-01,14.54039298096618,,,,,,,
2018-03-02,14.43245632221716,,,,,,,
2018-03-05,14.42886128003484,,,,,,,
2018-03-06,14.564927540369476,,,,,,,
2018-03-07,14.505136390590772,,,,,,,
2018-03-08,14.579110776095106,,,,,,,
2018-03-09,14.656622950720369,,,,,,,
2018-03-12,14.692072524265491,,,,,,,
2018-03-13,14.602168177787638,,,,,,,
2018-03-14,14.552263587037698,,,,,,,
2018-03-15,14.592571681118413,,,,,,,
2018-03-16,14.415904958491057,,,,,,,
2018-03-19,14.47917699378672,,,,,,,
2018-03-20,14.52836607024809,,,,,,,
2018-03-21,14.386705361901656,,,,,,,
2018-03-22,14.273726762148502,,,,,,,
2018-03-23,13.887107828107753,,,,,,,
2018-03-26,13.67758872228383,,,,,,,
2018-03-27,13.684044437459281,,,,,,,
2018-03-28,13.41071797196972,,,,,,,
2018-03-29,13.578259054573618,,,,,,,
2018-03-30,13.506958847854285,,,,,,,
2018-04-02,13.422736753466562,,,,,,,
2018-04-03,13.319071440979839,,,,,,,
2018-04-04,13.282343380082185,,,,,,,
2018-04-09,13.293173351974064,,,,,,,
2018-04-10,13.573186148750633,,,,,,,
2018-04-11,13.64610794918232,,,,,,,
2018-04-12,13.476310319680236,,,,,,,
2018-04-13,13.377492323253247,,,,,,,
2018-04-16,13.109254282862702,,,,,,,
2018-04-17,12.92387243201761,,,,,,,
2018-04-18,13.020853424865518,,,,,,,
2018-04-19,13.142722542168542,,,,,,,
2018-04-20,12.978596627044022,,,,,,,
2018-04-23,12.991894621684452,,,,,,,
2018-04-24,13.217078543541726,,,,,,,
2018-04-25,13.10863263798275,,,,,,,
2018-04-26,12.886011232194207,,,,,,,
2018-04-27,12.841624011118956,,,,,,,
2018-05-02,12.683062134496103,,,,,,,
2018-05-03,12.800187772441781,,,,,,,
2018-05-04,12.736882832895427,,,,,,,
2018-05-07,12.91932763206971,,,,,,,
2018-05-08,13.05445413451034,,,,,,,
2018-05-09,13.043191617440147,,,,,,,
2018-05-10,13.105943125418255,,,,,,,
2018-05-11,13.085574908424832,,,,,,,
2018-05-14,13.17430018233055,,,,,,,
2018-05-15,13.212436952855397,,,,,,,
2018-05-16,13.084005648806915,,,,,,,
2018-05-17,13.0135084324123,,,,,,,
2018-05-18,13.199239315653054,,,,,,,
2018-05-21,13.23136017763253,,,,,,,
2018-05-22,13.167726954431211,,,,,,,
2018-05-23,12.965953773040173,,,,,,,
2018-05-24,12.878143529255514,,,,,,,
2018-05-25,12.832864008955257,,,,,,,
2018-05-28,12.853462468083247,,,,,,,
2018-05-29,12.774573401068109,,,,,,,
2018-05-30,12.494199153270168,,,,,,,
2018-05-31,12.71589736229601,,,,,,,
2018-06-01,12.636510529094208,,,,,,,
2018-06-04,12.731272216281363,,,,,,,
2018-06-05,12.799763041652431,,,,,,,
2018-06-06,12.773782953879346,,,,,,,
2018-06-07,12.776435474045165,,,,,,,
2018-06-08,12.594481489458275,,,,,,,
2018-06-11,12.694987780202096,,,,,,,
2018-06-12,12.825523080218874,,,,,,,
2018-06-13,12.75326491018876,,,,,,,
2018-06-14,12.733737296954216,,,,,,,
2018-06-15,12.709062009549127,,,,,,,
2018-06-19,12.378583699104013,,,,,,,
2018-06-20,12.356121401195672,,,,,,,
2018-06-21,12.220719671945648,,,,,,,
2018-06-22,12.251077398610402,,,,,,,
2018-06-25,12.079575868484753,,,,,,,
2018-06-26,11.957004444379102,,,,,,,
2018-06-27,11.772400707278397,,,,,,,
2018-06-28,11.65989895489942,,,,,,,
2018-06-29,11.916339683181821,,,,,,,
2018-07-02,11.583195001631603,,,,,,,
2018-07-03,11.60144537437126,,,,,,,
2018-07-04,11.482363872248257,,,,,,,
2018-07-05,11.45172915491057,,,,,,,
2018-07-06,11.51566241678018,,,,,,,
2018-07-09,11.847202844201552,,,,,,,
2018-07-10,11.877577677594536,,,,,,,
2018-07-11,11.683915223407874,,,,,,,
2018-07-12,11.930759443694683,,,,,,,
2018-07-13,11.894249584948087,,,,,,,
2018-07-16,11.787633095531532,,,,,,,
2018-07-17,11.664021107392426,,,,,,,
2018-07-18,11.62288458146612,,,,,,,
2018-07-19,11.595546914617417,,,,,,,
2018-07-20,11.875588734302584,,,,,,,
2018-07-23,12.017183333876014,,,,,,,
2018-07-24,12.184528369054167,,,,,,,
2018-07-25,12.175003230405943,,,,,,,
2018-07-26,12.058165007302126,,,,,,,
2018-07-27,12.014173003549313,,,,,,,
2018-07-30,12.02240267847339,,,,,,,
2018-07-31,12.059825957772908,,,,,,,
2018-08-01,11.820310899211522,,,,,,,
2018-08-02,11.579956355750939,,,,,,,
2018-08-03,11.459525836737328,,,,,,,
2018-08-06,11.352864448834238,,,,,,,
2018-08-07,11.670353172932339,,,,,,,
2018-08-08,11.509113482896298,,,,,,,
2018-08-09,11.735751189118197,,,,,,,
2018-08-10,11.71542065787299,,,,,,,
2018-08-13,11.637395307552588,,,,,,,
2018-08-14,11.60463513544157,,,,,,,
2018-08-15,11.353865490681855,,,,,,,
2018-08-16,11.29711139555132,,,,,,,
2018-08-17,11.15880576148095,,,,,,,
2018-08-20,11.307884079908757,,,,,,,
2018-08-21,11.464858530165571,,,,,,,
2018-08-22,11.334885259975369,,,,,,,
2018-08-23,11.344917340825116,,,,,,,
2018-08-24,11.392733574140975,,,,,,,
2018-08-27,11.539853794248273,,,,,,,
2018-08-28,11.497359012671337,,,,,,,
2018-08-29,11.389541437181629,,,,,,,
2018-08-30,11.265091509593468,,,,,,,
2018-08-31,11.176276806866897,,,,,,,
2018-09-03,11.146049868606136,,,,,,,
2018-09-04,11.274893983538515,,,,,,,
2018-09-05,11.060151313441573,,,,,,,
2018-09-06,10.977581736948336,,,,,,,
2018-09-07,11.01723672862026,,,,,,,
2018-09-10,10.893361285850538,,,,,,,
2018-09-11,10.874342630169691,,,,,,,
2018-09-12,10.810666097797553,,,,,,,
2018-09-13,10.949938900669382,,,,,,,
2018-09-14,10.967270080152977,,,,,,,
2018-09-17,10.85958017159945,,,,,,,
2018-09-18,11.05180958333937,,,,,,,
2018-09-19,11.195666819406107,,,,,,,
2018-09-20,11.200994099091366,,,,,,,
2018-09-21,11.553224481794041,,,,,,,
2018-09-25,11.452737218644176,,,,,,,
2018-09-26,11.577023893225398,,,,,,,
2018-09-27,11.545083139655938,,,,,,,
2018-09-28,11.672695313263214,,,,,,,
2018-10-08,11.189363429310442,,,,,,,
2018-10-09,11.19587072265499,,,,,,,
2018-10-10,11.204646877606908,,,,,,,
2018-10-11,10.696402891619698,,,,,,,
2018-10-12,10.875333750204925,,,,,,,
2018-10-15,10.718814977408048,,,,,,,
2018-10-16,10.675148331842925,,,,,,,
2018-10-17,10.737637859465673,,,,,,,
2018-10-18,10.450470312036295,,,,,,,
2018-10-19,10.747769308161853,,,,,,,
2018-10-22,11.15682012162474,,,,,,,
2018-10-23,10.862691395307863,,,,,,,
2018-10-24,10.905876719314373,,,,,,,
2018-10-25,10.918899570498025,,,,,,,
2018-10-26,10.917809391085724,,,,,,,
2018-10-29,10.628710770019767,,,,,,,
2018-10-30,10.714184526761978,,,,,,,
2018-10-31,10.709382372134211,,,,,,,
2018-11-01,10.73504715782846,,,,,,,
2018-11-02,11.040271717644215,,,,,,,
2018-11-05,10.95976288911762,,,,,,,
2018-11-06,10.911456841834813,,,,,,,
2018-11-07,10.837452541123167,,,,,,,
2018-11-08,10.823403029848997,,,,,,,
2018-11-09,10.631238537929868,,,,,,,
2018-11-12,10.721917548581176,,,,,,,
2018-11-13,10.797109765837774,,,,,,,
2018-11-14,10.674146127018615,,,,,,,
2018-11-15,10.79369921915983,,,,,,,
2018-11-16,10.825517623993976,,,,,,,
2018-11-19,10.946535834697821,,,,,,,
2018-11-20,10.728578726160055,,,,,,,
2018-11-21,10.739109720698282,,,,,,,
2018-11-22,10.705018165873993,,,,,,,
2018-11-23,10.50211580556403,,,,,,,
2018-11-26,10.495820883426811,,,,,,,
2018-11-27,10.473201145362362,,,,,,,
2018-11-28,10.586666147440496,,,,,,,
2018-11-29,10.471611380578292,,,,,,,
2018-11-30,10.569541149322601,,,,,,,
2018-12-03,10.831519191469598,,,,,,,
2018-12-04,10.851588735667049,,,,,,,
2018-12-05,10.798042245960076,,,,,,,
2018-12-06,10.59781728047546,,,,,,,
2018-12-07,10.612698399755157,,,,,,,
2018-12-10,10.5162696870717,,,,,,,
2018-12-11,10.550212243697642,,,,,,,
2018-12-12,10.595306839855335,,,,,,,
2018-12-13,10.736954604278928,,,,,,,
2018-12-14,10.582951925962531,,,,,,,
2018-12-17,10.70002771874039,,,,,,,
2018-12-18,10.594357641981311,,,,,,,
2018-12-19,10.481737741891985,,,,,,,
2018-12-20,10.393016999509369,,,,,,,
2018-12-21,10.28695989801953,,,,,,,
2018-12-24,10.314636551963922,,,,,,,
2018-12-25,10.242250531269189,,,,,,,
2018-12-26,10.210585481462932,,,,,,,
2018-12-27,10.171105296441155,,,,,,,
2018-12-28,10.227331203914892,,,,,,,
2019-01-02,10.079947411010242,,,,,,,
2019-01-03,10.081255925048664,,,,,,,
2019-01-04,10.29123551267814,,,,,,,
2019-01-07,10.330826908457194,,,,,,,
2019-01-08,10.312499732802493,,,,,,,
2019-01-09,10.406551639455518,,,,,,,
2019-01-10,10.361638590451781,,,,,,,
2019-01-11,10.431399959940796,,,,,,,
2019-01-14,10.344983165152392,,,,,,,
2019-01-15,10.507896059829015,,,,,,,
2019-01-16,10.514722489032325,,,,,,,
2019-01-17,10.47873767358304,,,,,,,
2019-01-18,10.664166893304152,,,,,,,
2019-01-21,10.729032113837572,,,,,,,
2019-01-22,10.593578742476714,,,,,,,
2019-01-23,10.596368568587994,,,,,,,
2019-01-24,10.649144194199083,,,,,,,
2019-01-25,10.739989450399161,,,,,,,
2019-01-28,10.7404799717867,,,,,,,
2019-01-29,10.778250752410768,,,,,,,
2019-01-30,10.711605081239739,,,,,,,
2019-01-31,10.835892383547703,,,,,,,
2019-02-01,10.950823587681697,,,,,,,
2019-02-11,11.086704816134644,,,,,,,
2019-02-12,11.156148830984502,,,,,,,
2019-02-13,11.368054354714914,,,,,,,
2019-02-14,11.356533320298348,,,,,,,
2019-02-15,11.149456373890109,,,,,,,
2019-02-18,11.458722388703697,,,,,,,
2019-02-19,11.447052896292965,,,,,,,
2019-02-20,11.491765047183744,,,,,,,
2019-02-21,11.449340375470879,,,,,,,
2019-02-22,11.652435122429075,,,,,,,
2019-02-25,12.334309419394787,,,,,,,
2019-02-26,12.19095572115185,,,,,,,
2019-02-27,12.21470800561663,,,,,,,
2019-02-28,12.152112930790546,,,,,,,
2019-03-01,12.411312988833778,,,,,,,
2019-03-04,12.53430193737007,,,,,,,
2019-03-05,12.577242720738942,,,,,,,
2019-03-06,12.699735631824963,,,,,,,
2019-03-07,12.574150665134415,,,,,,,
2019-03-08,12.066341335526486,,,,,,,
2019-03-11,12.254900793752835,,,,,,,
2019-03-12,12.339126283215377,,,,,,,
2019-03-13,12.204396530610717,,,,,,,
2019-03-14,12.120907922910606,,,,,,,
2019-03-15,12.24131824497689,,,,,,,
2019-03-18,12.558031920186139,,,,,,,
2019-03-19,12.521315771969372,,,,,,,
2019-03-20,12.509711239616614,,,,,,,
2019-03-21,12.520600404346558,,,,,,,
2019-03-22,12.498561705508966,,,,,,,
2019-03-25,12.236355466295972,,,,,,,
2019-03-26,12.099718778195061,,,,,,,
2019-03-27,12.229850968627728,,,,,,,
2019-03-28,12.232644839916944,,,,,,,
2019-03-29,12.652533955698681,,,,,,,
2019-04-01,12.97095492204532,,,,,,,
2019-04-02,12.964423916356667,,,,,,,
2019-04-03,13.11735122769041,,,,,,,
2019-04-04,13.268086592062515,,,,,,,
2019-04-08,13.26026585731072,,,,,,,
2019-04-09,13.261696688849547,,,,,,,
2019-04-10,13.266118527840401,,,,,,,
2019-04-11,13.033479267664063,,,,,,,
2019-04-12,13.007006021489508,,,,,,,
2019-04-15,12.992375694684302,,,,,,,
2019-04-16,13.381075684431625,,,,,,,
2019-04-17,13.411865035212141,,,,,,,
2019-04-18,13.347962319145003,,,,,,,
2019-04-19,13.457629667019079,,,,,,,
2019-04-22,13.162977488597024,,,,,,,
2019-04-23,13.160608953951987,,,,,,,
2019-04-24,13.07786346213309,,,,,,,
2019-04-25,12.82583009722711,,,,,,,
